date,state,cases,deaths,accumulated_cases,accumulated_deaths
2020-03-22,Pennsylvania,116,1,504,3
2020-03-23,Pennsylvania,140,3,644,6
2020-03-24,Pennsylvania,207,2,851,8
2020-03-25,Pennsylvania,300,4,1151,12
2020-03-26,Pennsylvania,539,4,1690,16
2020-03-27,Pennsylvania,527,7,2217,23
2020-03-28,Pennsylvania,598,12,2815,35
2020-03-29,Pennsylvania,626,5,3441,40
2020-03-30,Pennsylvania,715,8,4156,48
2020-03-31,Pennsylvania,841,24,4997,72
2020-04-01,Pennsylvania,808,6,5805,78
2020-04-02,Pennsylvania,1216,13,7021,91
2020-04-03,Pennsylvania,1399,11,8420,102
2020-04-04,Pennsylvania,1690,38,10110,140
2020-04-05,Pennsylvania,1480,19,11590,159
2020-04-06,Pennsylvania,1485,11,13075,170
2020-04-07,Pennsylvania,1507,71,14582,241
2020-04-08,Pennsylvania,1832,72,16414,313
2020-04-09,Pennsylvania,1965,31,18379,344
2020-04-10,Pennsylvania,1749,91,20128,435
2020-04-11,Pennsylvania,1646,80,21774,515
2020-04-12,Pennsylvania,1181,10,22955,525
2020-04-13,Pennsylvania,1340,38,24295,563
2020-04-14,Pennsylvania,1296,183,25591,746
2020-04-15,Pennsylvania,1213,87,26804,833
2020-04-16,Pennsylvania,1510,107,28314,940
2020-04-17,Pennsylvania,1807,87,30121,1027
2020-04-18,Pennsylvania,1621,123,31742,1150
2020-04-19,Pennsylvania,1250,135,32992,1285
2020-04-20,Pennsylvania,1013,81,34005,1366
2020-04-21,Pennsylvania,1379,254,35384,1620
2020-04-22,Pennsylvania,1379,100,36763,1720
2020-04-23,Pennsylvania,1571,3,38334,1723
2020-04-24,Pennsylvania,1964,63,40298,1786
2020-04-25,Pennsylvania,1328,56,41626,1842
2020-04-26,Pennsylvania,1083,29,42709,1871
2020-04-27,Pennsylvania,1019,75,43728,1946
2020-04-28,Pennsylvania,1595,146,45323,2092
2020-04-29,Pennsylvania,868,300,46191,2392
2020-04-30,Pennsylvania,2033,188,48224,2580
2020-05-01,Pennsylvania,1540,91,49764,2671
2020-05-02,Pennsylvania,1307,123,51071,2794
2020-05-03,Pennsylvania,1008,49,52079,2843
2020-05-04,Pennsylvania,913,37,52992,2880
2020-05-05,Pennsylvania,975,326,53967,3206
2020-05-06,Pennsylvania,1022,154,54989,3360
2020-05-07,Pennsylvania,1160,239,56149,3599
2020-05-08,Pennsylvania,1352,125,57501,3724
2020-05-09,Pennsylvania,1160,69,58661,3793
2020-05-10,Pennsylvania,1376,26,60037,3819
2020-05-11,Pennsylvania,520,27,60557,3846
2020-05-12,Pennsylvania,850,78,61407,3924
2020-05-13,Pennsylvania,787,180,62194,4104
2020-05-14,Pennsylvania,964,194,63158,4298
2020-05-15,Pennsylvania,1020,134,64178,4432
2020-05-16,Pennsylvania,1050,58,65228,4490
2020-05-17,Pennsylvania,517,14,65745,4504
2020-05-18,Pennsylvania,931,50,66676,4554
2020-05-19,Pennsylvania,728,115,67404,4669
2020-05-20,Pennsylvania,747,125,68151,4794
2020-05-21,Pennsylvania,1101,93,69252,4887
2020-05-22,Pennsylvania,1053,145,70305,5032
2020-05-23,Pennsylvania,797,89,71102,5121
2020-05-24,Pennsylvania,554,24,71656,5145
2020-05-25,Pennsylvania,700,14,72356,5159
2020-05-26,Pennsylvania,517,16,72873,5175
2020-05-27,Pennsylvania,773,115,73646,5290
2020-05-28,Pennsylvania,666,107,74312,5397
2020-05-29,Pennsylvania,761,70,75073,5467
2020-05-30,Pennsylvania,716,70,75789,5537
2020-05-31,Pennsylvania,429,18,76218,5555
2020-06-01,Pennsylvania,516,19,76734,5574
2020-06-02,Pennsylvania,581,96,77315,5670
2020-06-03,Pennsylvania,556,72,77871,5742
2020-06-04,Pennsylvania,557,120,78428,5862
2020-06-05,Pennsylvania,480,90,78908,5952
2020-06-06,Pennsylvania,599,34,79507,5986
2020-06-07,Pennsylvania,494,11,80001,5997
2020-06-08,Pennsylvania,431,10,80432,6007
2020-06-09,Pennsylvania,532,63,80964,6070
2020-06-10,Pennsylvania,446,73,81410,6143
2020-06-11,Pennsylvania,534,44,81944,6187
2020-06-12,Pennsylvania,634,42,82578,6229
2020-06-13,Pennsylvania,410,35,82988,6264
2020-06-14,Pennsylvania,313,11,83301,6275
2020-06-15,Pennsylvania,386,32,83687,6307
2020-06-16,Pennsylvania,390,30,84077,6337
2020-06-17,Pennsylvania,310,39,84387,6376
2020-06-18,Pennsylvania,393,41,84780,6417
2020-06-19,Pennsylvania,508,29,85288,6446
2020-06-20,Pennsylvania,390,21,85678,6467
2020-06-21,Pennsylvania,346,5,86024,6472
2020-06-22,Pennsylvania,642,3,86666,6475
2020-06-23,Pennsylvania,617,36,87283,6511
2020-06-24,Pennsylvania,492,57,87775,6568
2020-06-25,Pennsylvania,455,34,88230,6602
2020-06-26,Pennsylvania,720,23,88950,6625
2020-06-27,Pennsylvania,450,27,89400,6652
2020-06-28,Pennsylvania,385,3,89785,6655
2020-06-29,Pennsylvania,768,8,90553,6663
2020-06-30,Pennsylvania,673,32,91226,6695
2020-07-01,Pennsylvania,638,9,91864,6704
2020-07-02,Pennsylvania,839,54,92703,6758
2020-07-03,Pennsylvania,715,32,93418,6790
2020-07-04,Pennsylvania,504,3,93922,6793
2020-07-05,Pennsylvania,481,4,94403,6797
2020-07-06,Pennsylvania,784,1,95187,6798
2020-07-07,Pennsylvania,799,37,95986,6835
2020-07-08,Pennsylvania,831,29,96817,6864
2020-07-09,Pennsylvania,817,31,97634,6895
2020-07-10,Pennsylvania,940,34,98574,6929
2020-07-11,Pennsylvania,678,16,99252,6945
2020-07-12,Pennsylvania,542,5,99794,6950
2020-07-13,Pennsylvania,584,5,100378,6955
2020-07-14,Pennsylvania,982,18,101360,6973
2020-07-15,Pennsylvania,1001,38,102361,7011
2020-07-16,Pennsylvania,808,28,103169,7039
2020-07-17,Pennsylvania,1003,18,104172,7057
2020-07-18,Pennsylvania,608,11,104780,7068
2020-07-19,Pennsylvania,604,6,105384,7074
2020-07-20,Pennsylvania,1114,2,106498,7076
2020-07-21,Pennsylvania,962,18,107460,7094
2020-07-22,Pennsylvania,807,31,108267,7125
2020-07-23,Pennsylvania,886,17,109153,7142
2020-07-24,Pennsylvania,1189,20,110342,7162
2020-07-25,Pennsylvania,779,5,111121,7167
2020-07-26,Pennsylvania,652,3,111773,7170
2020-07-27,Pennsylvania,1222,4,112995,7174
2020-07-28,Pennsylvania,1134,23,114129,7197
2020-07-29,Pennsylvania,855,22,114984,7219
2020-07-30,Pennsylvania,869,29,115853,7248
2020-07-31,Pennsylvania,934,13,116787,7261
2020-08-01,Pennsylvania,681,9,117468,7270
2020-08-02,Pennsylvania,570,4,118038,7274
2020-08-03,Pennsylvania,899,2,118937,7276
2020-08-04,Pennsylvania,828,20,119765,7296
2020-08-05,Pennsylvania,727,14,120492,7310
2020-08-06,Pennsylvania,802,30,121294,7340
2020-08-07,Pennsylvania,784,20,122078,7360
2020-08-08,Pennsylvania,588,12,122666,7372
2020-08-09,Pennsylvania,646,2,123312,7374
2020-08-10,Pennsylvania,957,4,124269,7378
2020-08-11,Pennsylvania,792,26,125061,7404
2020-08-12,Pennsylvania,904,43,125965,7447
2020-08-13,Pennsylvania,985,27,126950,7474
2020-08-14,Pennsylvania,824,39,127774,7513
2020-08-15,Pennsylvania,757,12,128531,7525
2020-08-16,Pennsylvania,544,7,129075,7532
2020-08-17,Pennsylvania,611,3,129686,7535
2020-08-18,Pennsylvania,600,26,130286,7561
2020-08-19,Pennsylvania,664,32,130950,7593
2020-08-20,Pennsylvania,786,13,131736,7606
2020-08-21,Pennsylvania,725,23,132461,7629
2020-08-22,Pennsylvania,699,14,133160,7643
2020-08-23,Pennsylvania,519,0,133679,7643
2020-08-24,Pennsylvania,567,-1,134246,7642
2020-08-25,Pennsylvania,557,24,134803,7666
2020-08-26,Pennsylvania,520,25,135323,7691
2020-08-27,Pennsylvania,635,11,135958,7702
2020-08-28,Pennsylvania,866,20,136824,7722
2020-08-29,Pennsylvania,752,18,137576,7740
2020-08-30,Pennsylvania,561,2,138137,7742
2020-08-31,Pennsylvania,703,1,138840,7743
2020-09-01,Pennsylvania,751,21,139591,7764
2020-09-02,Pennsylvania,986,28,140577,7792
2020-09-03,Pennsylvania,1001,13,141578,7805
2020-09-04,Pennsylvania,959,16,142537,7821
2020-09-05,Pennsylvania,764,16,143301,7837
2020-09-06,Pennsylvania,601,0,143902,7837
2020-09-07,Pennsylvania,756,18,144658,7855
2020-09-08,Pennsylvania,533,7,145191,7862
2020-09-09,Pennsylvania,867,20,146058,7882
2020-09-10,Pennsylvania,677,12,146735,7894
2020-09-11,Pennsylvania,1009,20,147744,7914
2020-09-12,Pennsylvania,891,1,148635,7915
2020-09-13,Pennsylvania,0,0,148635,7915
2020-09-14,Pennsylvania,1409,25,150044,7940
2020-09-15,Pennsylvania,1037,5,151081,7945
2020-09-16,Pennsylvania,808,18,151889,7963
2020-09-17,Pennsylvania,924,15,152813,7978
2020-09-18,Pennsylvania,747,28,153560,8006
2020-09-19,Pennsylvania,701,22,154261,8028
2020-09-20,Pennsylvania,663,21,154924,8049
2020-09-21,Pennsylvania,805,31,155729,8080
2020-09-22,Pennsylvania,783,19,156512,8099
2020-09-23,Pennsylvania,861,38,157373,8137
2020-09-24,Pennsylvania,848,13,158221,8150
2020-09-25,Pennsylvania,830,7,159051,8157
2020-09-26,Pennsylvania,886,20,159937,8177
2020-09-27,Pennsylvania,833,3,160770,8180
2020-09-28,Pennsylvania,872,1,161642,8181
2020-09-29,Pennsylvania,1577,15,163219,8196
2020-09-30,Pennsylvania,916,20,164135,8216
2020-10-01,Pennsylvania,943,18,165078,8234
2020-10-02,Pennsylvania,1192,20,166270,8254
2020-10-03,Pennsylvania,0,17,166270,8271
2020-10-04,Pennsylvania,1891,16,168161,8287
2020-10-05,Pennsylvania,965,13,169126,8300
2020-10-06,Pennsylvania,1129,18,170255,8318
2020-10-07,Pennsylvania,1295,29,171550,8347
2020-10-08,Pennsylvania,1421,25,172971,8372
2020-10-09,Pennsylvania,1381,15,174352,8387
2020-10-10,Pennsylvania,1452,34,175804,8421
2020-10-11,Pennsylvania,1016,5,176820,8426
2020-10-12,Pennsylvania,1024,18,177844,8444
2020-10-13,Pennsylvania,1829,14,179673,8458
2020-10-14,Pennsylvania,1283,23,180956,8481
2020-10-15,Pennsylvania,1546,15,182502,8496
2020-10-16,Pennsylvania,1683,28,184185,8524
2020-10-17,Pennsylvania,1485,11,185670,8535
2020-10-18,Pennsylvania,1102,20,186772,8555
2020-10-19,Pennsylvania,1670,7,188442,8562
2020-10-20,Pennsylvania,1546,29,189988,8591
2020-10-21,Pennsylvania,1359,38,191347,8629
2020-10-22,Pennsylvania,2054,31,193401,8660
2020-10-23,Pennsylvania,2258,35,195659,8695
2020-10-24,Pennsylvania,1711,26,197370,8721
2020-10-25,Pennsylvania,1386,9,198756,8730
2020-10-26,Pennsylvania,2492,7,201248,8737
2020-10-27,Pennsylvania,2272,23,203520,8760
2020-10-28,Pennsylvania,2332,29,205852,8789
2020-10-29,Pennsylvania,2235,39,208087,8828
2020-10-30,Pennsylvania,2499,32,210586,8860
2020-10-31,Pennsylvania,2230,23,212816,8883
2020-11-01,Pennsylvania,1684,5,214500,8888
2020-11-02,Pennsylvania,2743,5,217243,8893
2020-11-03,Pennsylvania,2868,33,220111,8926
2020-11-04,Pennsylvania,2772,41,222883,8967
2020-11-05,Pennsylvania,2815,42,225698,9009
2020-11-06,Pennsylvania,3648,43,229346,9052
2020-11-07,Pennsylvania,3236,37,232582,9089
2020-11-08,Pennsylvania,2580,4,235162,9093
2020-11-09,Pennsylvania,4562,5,239724,9098
2020-11-10,Pennsylvania,4322,58,244046,9156
2020-11-11,Pennsylvania,4098,61,248144,9217
2020-11-12,Pennsylvania,6023,55,254167,9272
2020-11-13,Pennsylvania,5834,34,260001,9306
2020-11-14,Pennsylvania,4395,47,264396,9353
2020-11-15,Pennsylvania,4647,32,269043,9385
2020-11-16,Pennsylvania,6214,14,275257,9399
2020-11-17,Pennsylvania,5721,34,280978,9433
2020-11-18,Pennsylvania,6486,108,287464,9541
2020-11-19,Pennsylvania,6881,102,294345,9643
2020-11-20,Pennsylvania,7028,105,301373,9748
2020-11-21,Pennsylvania,5874,114,307247,9862
2020-11-22,Pennsylvania,6541,39,313788,9901
2020-11-23,Pennsylvania,6462,31,320250,9932
2020-11-24,Pennsylvania,6365,82,326615,10014
2020-11-25,Pennsylvania,6956,148,333571,10162
2020-11-26,Pennsylvania,7427,109,340998,10271
2020-11-27,Pennsylvania,8362,24,349360,10295
2020-11-28,Pennsylvania,6883,42,356243,10337
2020-11-29,Pennsylvania,5144,69,361387,10406
2020-11-30,Pennsylvania,5584,33,366971,10439
2020-12-01,Pennsylvania,5717,175,372688,10614
2020-12-02,Pennsylvania,8654,189,381342,10803
2020-12-03,Pennsylvania,11268,205,392610,11008
2020-12-04,Pennsylvania,12089,181,404699,11189
2020-12-05,Pennsylvania,11374,142,416073,11331
2020-12-06,Pennsylvania,7755,58,423828,11389
2020-12-07,Pennsylvania,8582,42,432410,11431
2020-12-08,Pennsylvania,10118,161,442528,11592
2020-12-09,Pennsylvania,8626,247,451154,11839
2020-12-10,Pennsylvania,12021,227,463175,12066
2020-12-11,Pennsylvania,12669,232,475844,12298
2020-12-12,Pennsylvania,10057,191,485901,12489
2020-12-13,Pennsylvania,10005,124,495906,12613
2020-12-14,Pennsylvania,9516,55,505422,12668
2020-12-15,Pennsylvania,9587,262,515009,12930
2020-12-16,Pennsylvania,10190,270,525199,13200
2020-12-17,Pennsylvania,10032,242,535231,13442
2020-12-18,Pennsylvania,9186,222,544417,13664
2020-12-19,Pennsylvania,9007,205,553424,13869
2020-12-20,Pennsylvania,6578,95,560002,13964
2020-12-21,Pennsylvania,9411,57,569413,14021
2020-12-22,Pennsylvania,7770,223,577183,14244
2020-12-23,Pennsylvania,9725,226,586908,14470
2020-12-24,Pennsylvania,9214,289,596122,14759
2020-12-25,Pennsylvania,6483,133,602605,14892
2020-12-26,Pennsylvania,7077,23,609682,14915
2020-12-27,Pennsylvania,4621,125,614303,15040
2020-12-28,Pennsylvania,5122,74,619425,15114
2020-12-29,Pennsylvania,8658,275,628083,15389
2020-12-30,Pennsylvania,8627,329,636710,15718
2020-12-31,Pennsylvania,9350,302,646060,16020
2021-01-01,Pennsylvania,6892,227,652952,16247
2021-01-02,Pennsylvania,8779,23,661731,16270
2021-01-03,Pennsylvania,4476,54,666207,16324
2021-01-04,Pennsylvania,4562,70,670769,16394
2021-01-05,Pennsylvania,8991,189,679760,16583
2021-01-06,Pennsylvania,9402,377,689162,16960
2021-01-07,Pennsylvania,9856,260,699018,17220
2021-01-08,Pennsylvania,10217,207,709235,17427
2021-01-09,Pennsylvania,9407,254,718642,17681
2021-01-10,Pennsylvania,6864,99,725506,17780
2021-01-11,Pennsylvania,6461,81,731967,17861
2021-01-12,Pennsylvania,7245,230,739212,18091
2021-01-13,Pennsylvania,8033,367,747245,18458
2021-01-14,Pennsylvania,7196,294,754441,18752
2021-01-15,Pennsylvania,6111,226,760552,18978
2021-01-16,Pennsylvania,6522,210,767074,19188
2021-01-17,Pennsylvania,5673,122,772747,19310
2021-01-18,Pennsylvania,3743,80,776490,19390
2021-01-19,Pennsylvania,6865,77,783355,19467
2021-01-20,Pennsylvania,5674,401,789029,19868
2021-01-21,Pennsylvania,5603,260,794632,20128
2021-01-22,Pennsylvania,5316,194,799948,20322
2021-01-23,Pennsylvania,5324,204,805272,20526
2021-01-24,Pennsylvania,3679,83,808951,20609
2021-01-25,Pennsylvania,4714,55,813665,20664
2021-01-26,Pennsylvania,4665,219,818330,20883
2021-01-27,Pennsylvania,5886,222,824216,21105
2021-01-28,Pennsylvania,6079,245,830295,21350
2021-01-29,Pennsylvania,9593,174,839888,21524
2021-01-30,Pennsylvania,4631,134,844519,21658
2021-01-31,Pennsylvania,3725,57,848244,21715
2021-02-01,Pennsylvania,3667,26,851911,21741
2021-02-02,Pennsylvania,4303,125,856214,21866
2021-02-03,Pennsylvania,3131,144,859345,22010
2021-02-04,Pennsylvania,3418,133,862763,22143
2021-02-05,Pennsylvania,4739,130,867502,22273
2021-02-06,Pennsylvania,3933,149,871435,22422
2021-02-07,Pennsylvania,4122,71,875557,22493
2021-02-08,Pennsylvania,3122,4,878679,22497
2021-02-09,Pennsylvania,4326,159,883005,22656
2021-02-10,Pennsylvania,3110,139,886115,22795
2021-02-11,Pennsylvania,3985,113,890100,22908
2021-02-12,Pennsylvania,3259,99,893359,23007
2021-02-13,Pennsylvania,3679,107,897038,23114
2021-02-14,Pennsylvania,2436,22,899474,23136
2021-02-15,Pennsylvania,1771,21,901245,23157
2021-02-16,Pennsylvania,2958,9,904203,23166
2021-02-17,Pennsylvania,3533,194,907736,23360
2021-02-18,Pennsylvania,3297,92,911033,23452
2021-02-19,Pennsylvania,2792,77,913825,23529
2021-02-20,Pennsylvania,2553,86,916378,23615
2021-02-21,Pennsylvania,1796,25,918174,23640
2021-02-22,Pennsylvania,1851,17,920025,23657
2021-02-23,Pennsylvania,2823,92,922848,23749
2021-02-24,Pennsylvania,2814,83,925662,23832
2021-02-25,Pennsylvania,2367,78,928029,23910
2021-02-26,Pennsylvania,3070,69,931099,23979
2021-02-27,Pennsylvania,3014,0,934113,23979
2021-02-28,Pennsylvania,1798,77,935911,24056
2021-03-01,Pennsylvania,2397,9,938308,24065
2021-03-02,Pennsylvania,2503,70,940811,24135
2021-03-03,Pennsylvania,2637,79,943448,24214
2021-03-04,Pennsylvania,3007,51,946455,24265
2021-03-05,Pennsylvania,2768,46,949223,24311
2021-03-06,Pennsylvania,2480,51,951703,24362
2021-03-07,Pennsylvania,1718,31,953421,24393
2021-03-08,Pennsylvania,1916,8,955337,24401
2021-03-09,Pennsylvania,2929,44,958266,24445
2021-03-10,Pennsylvania,2611,40,960877,24485
2021-03-11,Pennsylvania,2675,48,963552,24533
2021-03-12,Pennsylvania,3068,43,966620,24576
2021-03-13,Pennsylvania,2475,0,969095,24576
2021-03-14,Pennsylvania,1819,0,970914,24576
2021-03-15,Pennsylvania,1858,54,972772,24630
2021-03-16,Pennsylvania,3100,84,975872,24714
2021-03-17,Pennsylvania,3193,35,979065,24749
2021-03-18,Pennsylvania,3050,32,982115,24781
2021-03-19,Pennsylvania,3480,36,985595,24817
2021-03-20,Pennsylvania,3741,24,989336,24841
2021-03-21,Pennsylvania,2067,12,991403,24853
2021-03-22,Pennsylvania,2219,-14,993622,24839
2021-03-23,Pennsylvania,3623,37,997245,24876
2021-03-24,Pennsylvania,4668,58,1001913,24934
2021-03-25,Pennsylvania,3591,38,1005504,24972
2021-03-26,Pennsylvania,5017,41,1010521,25013
2021-03-27,Pennsylvania,3616,31,1014137,25044
2021-03-28,Pennsylvania,2576,14,1016713,25058
2021-03-29,Pennsylvania,3871,15,1020584,25073
2021-03-30,Pennsylvania,5374,33,1025958,25106
2021-03-31,Pennsylvania,4457,44,1030415,25150
2021-04-01,Pennsylvania,3848,29,1034263,25179
2021-04-02,Pennsylvania,4086,27,1038349,25206
2021-04-03,Pennsylvania,5344,37,1043693,25243
2021-04-04,Pennsylvania,3021,7,1046714,25250
2021-04-05,Pennsylvania,3935,4,1050649,25254
2021-04-06,Pennsylvania,4849,37,1055498,25291
2021-04-07,Pennsylvania,4604,51,1060102,25342
2021-04-08,Pennsylvania,4466,38,1064568,25380
2021-04-09,Pennsylvania,5145,41,1069713,25421
2021-04-10,Pennsylvania,4196,36,1073909,25457
2021-04-11,Pennsylvania,3362,2,1077271,25459
2021-04-12,Pennsylvania,3727,1,1080998,25460
2021-04-13,Pennsylvania,6118,67,1087116,25527
2021-04-14,Pennsylvania,6375,53,1093491,25580
2021-04-15,Pennsylvania,5128,43,1098619,25623
2021-04-16,Pennsylvania,5547,58,1104166,25681
2021-04-17,Pennsylvania,4372,38,1108538,25719
2021-04-18,Pennsylvania,2843,25,1111381,25744
2021-04-19,Pennsylvania,3091,0,1114472,25744
2021-04-20,Pennsylvania,5063,77,1119535,25821
2021-04-21,Pennsylvania,4538,65,1124073,25886
2021-04-22,Pennsylvania,4071,48,1128144,25934
2021-04-23,Pennsylvania,4068,56,1132212,25990
2021-04-24,Pennsylvania,3691,43,1135903,26033
2021-04-25,Pennsylvania,2626,5,1138529,26038
2021-04-26,Pennsylvania,2690,4,1141219,26042
2021-04-27,Pennsylvania,3661,78,1144880,26120
2021-04-28,Pennsylvania,3542,65,1148422,26185
2021-04-29,Pennsylvania,3362,48,1151784,26233
2021-04-30,Pennsylvania,4462,42,1156246,26275
2021-05-01,Pennsylvania,2718,32,1158964,26307
2021-05-02,Pennsylvania,2220,20,1161184,26327
2021-05-03,Pennsylvania,2368,3,1163552,26330
2021-05-04,Pennsylvania,2656,53,1166208,26383
2021-05-05,Pennsylvania,2387,63,1168595,26446
2021-05-06,Pennsylvania,3268,51,1171863,26497
2021-05-07,Pennsylvania,2647,50,1174510,26547
2021-05-08,Pennsylvania,2345,31,1176855,26578
2021-05-09,Pennsylvania,1112,11,1177967,26589
2021-05-10,Pennsylvania,1681,8,1179648,26597
2021-05-11,Pennsylvania,2216,53,1181864,26650
2021-05-12,Pennsylvania,1883,65,1183747,26715
2021-05-13,Pennsylvania,2563,36,1186310,26751
2021-05-14,Pennsylvania,1643,29,1187953,26780
2021-05-15,Pennsylvania,1737,23,1189690,26803
2021-05-16,Pennsylvania,887,66,1190577,26869
2021-05-17,Pennsylvania,1402,21,1191979,26890
2021-05-18,Pennsylvania,1629,37,1193608,26927
